"ID_Number","Activity","Start_time","End_time","Sleep_location"
"46","P","2.30","3.30",""
"46","C","3.30","5.00",""
"46","W","5.00","8.30",""
"46","I","8.30","15.30",""
"46","S","10.30","14.00","A"
"46","W","15.30","20.30",""
"46","C","20.30","21.30",""
"46","P","21.30","23.00",""
"46","S","23.00","2.30","H"
"46","P","2.30","3.30",""
"46","C","3.30","5.00",""
"46","W","5.00","8.45",""
"46","I","8.45","15.45",""
"46","S","10.00","14.00","A"
"46","W","15.45","20.30",""
"46","C","20.30","21.30",""
"46","P","21.30","22.15",""
"46","S","22.15","2.30","H"
"46","P","2.30","3.30",""
"46","C","3.30","4.30",""
"46","W","4.30","8.30",""
"46","I","8.30","15.30",""
"46","S","10.00","14.00","A"
"46","W","15.30","20.30",""
"46","C","20.30","21.45",""
"46","P","21.45","22.30",""
"46","S","22.30","2.30","H"
"46","P","2.30","3.30",""
"46","C","3.30","4.30",""
"46","W","4.30","8.30",""
"46","I","8.30","15.30",""
"46","W","15.30","20.30",""
"46","C","20.30","21.45",""
"46","P","21.45","23.59",""
"46","S","0.00","8.30",""
"46","P","8.30","12.00",""
"46","C","12.00","13.00",""
"46","W","13.00","23.45",""
"46","C","23.45","1.30",""
"46","P","1.30","2.15",""
"46","S","2.15","7.30","H"
"46","P","7.30","14.00",""
"46","S","14.00","15.00","H"
"46","P","15.00","17.00",""
"46","S","17.00","18.00","H"
"46","P","18.00","22.00",""
"46","S","22.00","2.00","H"
"46","P","2.00","3.30",""
"46","C","3.30","5.00",""
"46","W","5.00","8.30",""
"46","I","8.30","15.30",""
"46","S","10.15","13.30","A"
"46","P","13.30","15.30",""
"46","W","15.30","20.30",""
"46","C","20.30","21.30",""
"46","P","21.30","22.30",""
"46","S","22.30","2.30","H"
"46","P","2.30","3.30",""
"46","C","3.30","4.45",""
"46","W","4.45","8.45",""
"46","I","8.30","15.30",""
"46","S","10.00","14.00","A"
"46","P","14.00","15.30",""
"46","W","15.30","20.30",""
"46","C","20.30","21.30",""
"46","P","21.30","22.15",""
"46","S","22.15","2.30","H"
"46","P","2.30","3.30",""
"46","C","3.30","5.00",""
"46","W","5.00","8.45",""
"46","I","8.45","15.30",""
"46","S","10.30","14.45","A"
"46","P","14.45","15.30",""
"46","W","15.30","20.30",""
"46","C","20.30","21.30",""
"46","P","21.30","22.30",""
"46","S","22.30","2.30","H"
"46","P","2.30","3.30",""
"46","C","3.30","4.45",""
"46","W","4.45","8.45",""
"46","I","8.30","15.30",""
"46","S","9.00","13.00","A"
"46","P","13.00","15.30",""
"46","W","15.30","20.30",""
"46","C","20.30","21.30",""
"46","P","21.30","22.30",""
"46","S","22.30","2.30","H"
"46","P","2.30","3.30",""
"46","C","3.30","4.30",""
"46","W","4.30","8.30",""
"46","I","8.30","15.30",""
"46","S","10.30","14.00","A"
"46","W","15.30","20.30",""
"46","C","20.30","21.30",""
"46","P","21.30","23.59",""
"46","S","0.00","8.00","H"
"46","P","8.00","12.00",""
"46","C","12.00","13.15",""
"46","W","13.15","23.30",""
"46","C","23.30","23.59",""
"49","S","0.00","6.30","H"
"49","P","6.30","8.00",""
"49","C","8.00","8.35",""
"49","W","8.35","20.20",""
"49","C","20.20","20.45",""
"49","P","20.45","22.15",""
"49","S","22.15","6.45","H"
"49","P","6.45","7.45",""
"49","C","7.45","8.30",""
"49","W","8.30","20.30",""
"49","L","20.30","21.20",""
"49","C","21.20","22.00",""
"49","P","22.00","22.50",""
"49","S","22.50","6.45","H"
"49","P","6.45","7.45",""
"49","C","7.45","8.20",""
"49","W","8.20","20.30",""
"49","L","20.30","21.10",""
"49","C","21.10","21.40",""
"49","P","21.40","23.00",""
"49","S","23.00","1.00","H"
"49","P","1.00","2.30",""
"49","S","2.30","7.50","H"
"49","P","7.50","23.30",""
"49","S","23.30","6.45","H"
"49","P","6.45","7.45",""
"49","C","7.45","8.20",""
"49","W","8.20","20.00",""
"49","C","20.00","20.30",""
"49","P","20.30","22.00",""
"49","S","22.00","6.30","H"
"49","P","6.30","7.45",""
"49","C","7.45","8.20",""
"49","W","8.20","20.30",""
"49","S","14.50","15.15","A"
"49","C","20.30","21.05",""
"49","P","21.05","22.10",""
"49","S","22.10","7.15","H"
"49","P","7.15","20.15",""
"49","S","20.15","6.45","H"
"49","P","6.45","8.15",""
"49","C","8.15","8.45",""
"49","W","8.45","21.00",""
"49","L","21.00","21.20",""
"49","C","21.20","22.00",""
"49","P","22.00","22.50",""
"49","S","22.50","7.00","H"
"49","P","7.00","8.15",""
"49","C","8.15","9.00",""
"49","W","9.00","21.05",""
"49","C","21.05","21.45",""
"49","P","21.45","22.45",""
"49","S","22.45","6.50","H"
"49","P","6.50","7.45",""
"49","C","7.45","8.15",""
"49","W","8.15","20.15",""
"49","C","20.15","20.45",""
"49","P","20.45","22.15",""
"49","S","22.15","7.00","H"
"49","P","7.00","7.45",""
"49","C","7.45","8.20",""
"49","W","8.20","20.30",""
"49","C","20.30","21.00",""
"49","P","21.00","22.15",""
"49","S","22.15","7.15","H"
"49","P","7.15","8.10",""
"49","C","8.10","8.45",""
"49","W","8.45","20.30",""
"49","C","20.30","21.00",""
"49","P","21.00","22.15",""
"49","S","22.15","7.00","H"
"49","P","7.00","8.15",""
"49","C","8.15","9.00",""
"49","W","9.00","19.45",""
"49","C","19.45","20.20",""
"49","P","20.20","22.30",""
"49","S","22.30","6.30","H"
"49","P","6.30","22.00",""
"49","S","22.00","23.59","H"
"50","S","0.00","3.30","H"
"50","P","3.30","4.35",""
"50","C","4.35","5.00",""
"50","W","5.00","9.00",""
"50","I","9.00","15.30",""
"50","S","14.00","15.15","A"
"50","W","15.30","18.30",""
"50","C","18.30","19.00",""
"50","P","19.00","21.30",""
"50","S","21.30","3.30","H"
"50","P","3.30","4.40",""
"50","C","4.40","5.02",""
"50","W","5.02","9.00",""
"50","I","9.00","15.30",""
"50","S","14.00","15.30","A"
"50","W","15.30","18.25",""
"50","C","18.25","18.50",""
"50","P","18.50","21.30",""
"50","S","21.30","3.30","H"
"50","P","3.30","4.40",""
"50","C","4.40","5.00",""
"50","W","5.00","9.00",""
"50","I","9.00","15.30",""
"50","S","14.00","15.30","A"
"50","W","15.30","18.25",""
"50","C","18.25","18.50",""
"50","P","18.50","21.30",""
"50","S","21.30","3.30","H"
"50","P","3.30","4.40",""
"50","C","4.40","5.00",""
"50","W","5.00","9.00",""
"50","I","9.00","15.30",""
"50","S","14.00","15.30","A"
"50","W","15.30","18.25",""
"50","C","18.25","18.50",""
"50","P","18.50","21.30",""
"50","S","21.30","3.30","H"
"50","P","3.30","4.40",""
"50","C","4.40","5.00",""
"50","W","5.00","9.00",""
"50","I","9.00","15.30",""
"50","S","14.00","15.30","A"
"50","W","15.30","18.30",""
"50","C","18.30","18.50",""
"50","P","18.50","22.30",""
"50","S","22.30","5.10","H"
"50","P","5.10","6.10",""
"50","C","6.10","6.35",""
"50","W","6.35","17.20",""
"50","C","17.20","17.45",""
"50","P","17.45","22.30",""
"50","S","22.30","7.00","H"
"50","P","7.00","22.30",""
"50","S","22.30","7.00","H"
"50","P","7.00","22.30",""
"50","S","22.30","3.30","H"
"50","P","3.30","4.40",""
"50","C","4.40","5.00",""
"50","W","5.00","9.00",""
"50","I","9.00","15.30",""
"50","S","14.00","15.30","A"
"50","W","15.30","18.25",""
"50","C","18.25","18.50",""
"50","P","18.50","21.30",""
"50","S","21.30","3.30","H"
"50","P","3.30","4.40",""
"50","C","4.40","5.00",""
"50","W","5.00","9.00",""
"50","I","9.00","15.30",""
"50","S","14.00","15.30","A"
"50","W","15.30","18.25",""
"50","C","18.25","18.50",""
"50","P","18.50","22.00",""
"50","S","22.00","3.30","H"
"50","P","3.30","4.40",""
"50","C","4.40","5.00",""
"50","W","5.00","9.00",""
"50","I","9.00","15.30",""
"50","S","14.00","15.30","A"
"50","W","15.30","18.25",""
"50","C","18.25","18.50",""
"50","P","18.50","22.00",""
"50","S","22.00","3.30","H"
"50","P","3.30","4.40",""
"50","C","4.40","5.00",""
"50","W","5.00","9.00",""
"50","I","9.00","15.30",""
"50","S","14.00","15.30","A"
"50","W","15.30","18.30",""
"50","C","18.30","18.50",""
"50","P","18.50","22.30",""
"50","S","22.30","5.00","H"
"50","P","5.00","6.10",""
"50","C","6.10","6.35",""
"50","W","6.35","17.30",""
"50","C","17.30","17.50",""
"50","P","17.50","23.00",""
"50","S","23.00","7.00","H"
"50","P","7.00","22.00",""
"50","S","22.00","23.59","H"
"51","S","0.00","5.30","H"
"51","P","5.30","6.45",""
"51","C","6.45","7.00",""
"51","W","7.00","15.01",""
"51","C","15.01","15.15",""
"51","P","15.15","23.30",""
"51","S","23.30","5.30","H"
"51","P","5.30","6.45",""
"51","C","6.45","7.00",""
"51","W","7.00","15.00",""
"51","C","15.00","15.15",""
"51","P","15.15","23.59",""
"51","S","0.00","5.30","H"
"51","P","5.30","6.45",""
"51","C","6.45","7.00",""
"51","W","7.00","15.01",""
"51","C","15.01","15.15",""
"51","P","15.15","22.00",""
"51","S","22.00","5.30","H"
"51","P","5.30","6.45",""
"51","C","6.45","7.00",""
"51","W","7.00","15.01",""
"51","C","15.01","15.15",""
"51","P","15.15","23.00",""
"51","S","23.00","5.30","H"
"51","P","5.30","6.45",""
"51","C","6.45","7.00",""
"51","W","7.00","15.01",""
"51","C","15.01","15.15",""
"51","P","15.15","23.00",""
"51","S","23.00","7.00","H"
"51","P","7.00","22.00",""
"51","S","22.00","8.00","H"
"51","P","8.00","22.00",""
"51","S","22.00","6.30","H"
"51","P","6.30","7.45",""
"51","C","7.45","7.59",""
"51","W","7.59","16.00",""
"51","C","16.00","16.15",""
"51","P","16.15","22.30",""
"51","S","22.30","6.30","H"
"51","P","6.30","7.45",""
"51","C","7.45","7.59",""
"51","W","7.59","16.00",""
"51","C","16.00","16.15",""
"51","P","16.15","22.15",""
"51","S","22.15","6.00","H"
"51","P","6.00","7.45",""
"51","C","7.45","7.59",""
"51","W","7.59","16.00",""
"51","C","16.00","16.15",""
"51","P","16.15","22.00",""
"51","S","22.00","6.00","H"
"51","P","6.00","7.45",""
"51","C","7.45","7.59",""
"51","W","7.59","16.00",""
"51","C","16.00","16.15",""
"51","P","16.15","22.00",""
"51","S","22.00","6.00","H"
"51","P","6.00","7.45",""
"51","C","7.45","7.59",""
"51","W","7.59","14.30",""
"51","C","14.30","14.45",""
"51","P","14.45","23.00",""
"51","S","23.00","7.00","H"
"51","P","7.00","23.00",""
"51","S","23.00","6.00","H"
"51","P","6.00","22.00",""
"51","S","22.00","23.59","H"
"53","S","0.00","7.45","H"
"53","P","7.45","12.30",""
"53","S","12.30","15.30","H"
"53","P","15.30","17.00",""
"53","C","17.00","17.45",""
"53","W","17.45","5.30",""
"53","L","5.30","6.55",""
"53","C","6.55","7.40",""
"53","P","7.40","8.00",""
"53","S","8.00","14.30","H"
"53","P","14.30","17.00",""
"53","C","17.00","17.45",""
"53","W","17.45","5.05",""
"53","L","5.05","6.55",""
"53","C","6.55","7.40",""
"53","P","7.40","9.15",""
"53","S","9.15","15.45","H"
"53","P","15.45","17.15",""
"53","C","17.15","18.10",""
"53","W","18.10","4.20",""
"53","C","4.20","5.05",""
"53","P","5.05","8.10",""
"53","S","8.10","15.30","H"
"53","P","15.30","17.00",""
"53","C","17.00","18.15",""
"53","W","18.15","6.30",""
"53","L","6.30","8.30",""
"53","C","8.30","9.00",""
"53","P","9.00","22.15",""
"53","S","22.30","8.00","H"
"53","P","8.00","18.30",""
"53","C","18.30","19.20",""
"53","W","19.20","4.15",""
"53","L","4.15","5.00",""
"53","C","5.00","5.30",""
"53","P","5.30","6.00",""
"53","S","6.00","12.30","H"
"53","P","12.30","17.00",""
"53","C","17.00","17.45",""
"53","W","17.45","4.15",""
"53","C","4.15","4.45",""
"53","P","4.45","5.30",""
"53","S","5.30","11.15","H"
"53","P","11.15","13.15",""
"53","S","13.15","16.00","H"
"53","P","16.00","17.00",""
"53","C","17.00","17.45",""
"53","W","17.45","3.30",""
"53","C","3.30","4.15",""
"53","P","4.15","9.00",""
"53","S","9.00","15.15","H"
"53","P","15.15","17.00",""
"53","C","17.00","17.45",""
"53","W","17.45","6.15",""
"53","C","6.15","7.00",""
"53","S","7.00","12.30","H"
"53","P","12.30","17.45",""
"53","C","17.45","18.25",""
"53","W","18.25","6.15",""
"53","C","6.15","7.00",""
"53","P","7.00","12.45",""
"53","S","12.45","17.00","H"
"53","P","17.00","23.00",""
"53","S","23.00","8.00","H"
"53","P","8.00","22.00",""
"53","S","22.00","8.00","H"
"53","P","8.00","17.45",""
"53","C","17.45","18.30",""
"53","W","18.30","5.50",""
"53","C","5.50","6.35",""
"53","P","6.35","8.30",""
"53","S","8.30","14.30","H"
"53","P","14.30","17.30",""
"53","C","17.30","18.30",""
"53","W","18.30","23.59",""
"56","S","0.00","5.00","H"
"56","P","5.00","6.00",""
"56","C","6.00","6.15",""
"56","W","6.15","16.00",""
"56","C","16.00","16.20",""
"56","P","16.20","21.30",""
"56","S","21.30","5.00","H"
"56","P","5.00","6.00",""
"56","C","6.00","6.20",""
"56","W","6.20","17.00",""
"56","C","17.00","17.20",""
"56","P","17.20","21.30",""
"56","S","21.30","5.00","H"
"56","P","5.00","6.00",""
"56","C","6.00","6.20",""
"56","W","6.20","15.10",""
"56","C","15.10","15.30",""
"56","P","15.30","21.00",""
"56","S","21.00","5.00","H"
"56","P","5.00","6.00",""
"56","C","6.00","6.30",""
"56","W","6.30","15.18",""
"56","C","15.18","15.38",""
"56","P","15.38","21.30",""
"56","S","21.30","5.00","H"
"56","P","5.00","6.10",""
"56","C","6.10","6.30",""
"56","W","6.30","14.30",""
"56","C","14.30","14.50",""
"56","P","14.50","21.30",""
"56","S","21.30","5.30","H"
"56","P","5.30","23.00",""
"56","S","23.00","5.30","H"
"56","P","5.30","21.30",""
"56","S","21.30","5.00","H"
"56","P","5.00","6.00",""
"56","C","6.00","6.20",""
"56","W","6.20","14.05",""
"56","C","14.05","14.25",""
"56","P","14.25","21.30",""
"56","S","21.30","5.00","H"
"56","P","5.00","6.00",""
"56","C","6.00","6.20",""
"56","W","6.20","14.20",""
"56","C","14.20","14.40",""
"56","P","14.40","21.30",""
"56","S","21.30","5.00","H"
"56","P","5.00","6.00",""
"56","C","6.00","6.20",""
"56","W","6.20","14.10",""
"56","C","14.10","14.30",""
"56","P","14.30","21.30",""
"56","S","21.30","4.30","H"
"56","P","4.30","6.00",""
"56","C","6.00","6.20",""
"56","W","6.20","15.33",""
"56","C","15.33","15.55",""
"56","P","15.55","21.30",""
"56","S","21.30","5.00","H"
"56","P","5.00","6.00",""
"56","C","6.00","6.20",""
"56","W","6.30","14.10",""
"56","C","14.10","14.30",""
"56","P","14.30","22.00",""
"56","S","22.00","6.00","H"
"56","P","6.00","22.00",""
"56","S","22.00","6.00","H"
"56","P","6.00","21.30",""
"56","S","21.30","23.59","H"
"57","P","0.00","0.05",""
"57","S","0.05","8.00","H"
"57","P","8.00","9.45",""
"57","C","9.45","10.30",""
"57","W","10.30","21.45",""
"57","C","21.45","22.15",""
"57","P","22.15","0.45",""
"57","S","0.45","6.30","A"
"57","P","6.30","12.30",""
"57","S","12.30","14.00","A"
"57","P","14.00","19.30",""
"57","C","19.30","19.45",""
"57","W","19.45","3.45",""
"57","C","3.45","4.15",""
"57","P","4.15","7.30",""
"57","S","7.30","13.30","H"
"57","P","13.30","16.15",""
"57","C","16.15","16.45",""
"57","W","16.45","1.00",""
"57","C","1.00","1.30",""
"57","P","1.30","3.00",""
"57","S","3.00","7.00","A"
"57","P","7.00","11.30",""
"57","S","11.30","14.00","A"
"57","P","14.00","23.00",""
"57","C","23.00","23.30",""
"57","W","23.30","11.00",""
"57","C","11.00","11.45",""
"57","P","11.45","21.00",""
"57","S","21.00","7.45","H"
"57","P","7.45","23.00",""
"57","S","23.00","7.00","H"
"57","P","7.00","21.30",""
"57","C","21.30","22.00",""
"57","W","22.00","6.00",""
"57","C","6.00","6.30",""
"57","P","6.30","7.15",""
"57","S","7.15","11.30","H"
"57","P","11.30","23.00",""
"57","S","23.00","5.00","H"
"57","P","5.00","6.00",""
"57","C","6.00","6.45",""
"57","W","6.45","17.00",""
"57","C","17.00","17.30",""
"57","P","17.30","23.00",""
"57","S","23.00","7.00","A"
"57","P","7.00","10.15",""
"57","C","10.15","10.45",""
"57","W","10.45","22.45",""
"57","C","22.45","23.15",""
"57","P","23.15","1.00",""
"57","S","1.00","8.00","H"
"57","P","8.00","23.00",""
"57","S","23.00","6.30","H"
"57","P","6.30","11.15",""
"57","C","11.15","12.00",""
"57","W","12.00","20.00",""
"57","C","20.00","20.15",""
"57","P","20.15","23.59",""
"57","S","0.00","7.00","A"
"57","P","7.00","15.30",""
"57","C","15.30","16.00",""
"57","W","16.00","2.30",""
"57","C","2.45","3.15",""
"57","P","3.15","6.00",""
"57","S","6.00","9.30","H"
"57","P","9.30","23.59",""
"59","S","0.00","5.15","H"
"59","P","5.15","5.50",""
"59","C","5.50","6.10",""
"59","W","6.10","12.30",""
"59","C","12.30","13.00",""
"59","P","13.00","22.30",""
"59","S","22.30","5.15","H"
"59","P","5.15","5.45",""
"59","C","5.45","6.10",""
"59","W","6.10","12.35",""
"59","C","12.35","13.00",""
"59","P","13.00","22.15",""
"59","S","22.15","5.15","H"
"59","P","5.15","5.45",""
"59","C","5.45","6.10",""
"59","W","6.10","12.30",""
"59","C","12.30","13.00",""
"59","P","13.00","22.30",""
"59","S","22.30","5.15","H"
"59","P","5.15","5.45",""
"59","C","5.45","6.05",""
"59","W","6.05","12.31",""
"59","C","12.31","13.00",""
"59","P","13.00","22.30",""
"59","S","22.30","23.59","H"
"59","S","22.30","5.15","H"
"59","P","5.15","5.45",""
"59","C","5.45","6.05",""
"59","W","6.05","12.30",""
"59","C","12.30","13.00",""
"59","P","13.00","22.30",""
"59","S","22.30","5.15","H"
"59","P","5.15","5.45",""
"59","C","5.45","6.05",""
"59","W","6.05","12.33",""
"59","C","12.33","13.00",""
"59","P","13.00","22.00",""
"59","S","22.00","5.15","H"
"59","P","5.15","5.45",""
"59","C","5.45","6.05",""
"59","W","6.05","12.30",""
"59","C","12.30","13.00",""
"59","P","13.00","22.30",""
"59","S","22.30","5.15","H"
"59","P","5.15","5.45",""
"59","C","5.45","6.05",""
"59","W","6.05","12.35",""
"59","C","12.35","13.00",""
"59","P","13.00","22.30",""
"59","S","22.30","5.15","H"
"59","P","5.15","5.45",""
"59","C","5.45","6.05",""
"59","W","6.05","12.30",""
"59","C","12.30","13.00",""
"59","P","13.00","22.30",""
"59","S","22.30","23.59","H"
"59","S","22.30","5.15","H"
"59","P","5.15","5.45",""
"59","C","5.45","6.05",""
"59","W","6.05","12.30",""
"59","C","12.30","13.00",""
"59","P","13.00","22.30",""
"59","S","22.30","5.15","H"
"59","P","5.15","5.45",""
"59","C","5.45","6.05",""
"59","W","6.05","12.30",""
"59","C","12.30","13.00",""
"59","P","13.00","22.30",""
"59","S","22.30","5.15","H"
"59","P","5.15","5.45",""
"59","C","5.45","6.05",""
"59","W","6.05","12.30",""
"59","C","12.30","13.00",""
"59","P","13.00","22.30",""
"59","S","22.30","5.15","H"
"59","P","5.15","5.45",""
"59","C","5.45","6.05",""
"59","W","6.05","12.30",""
"59","C","12.30","13.00",""
"59","P","13.00","22.30",""
"59","S","22.30","5.15","H"
"59","P","5.15","5.45",""
"59","C","5.45","6.05",""
"59","W","6.05","12.35",""
"59","C","12.35","13.00",""
"59","P","13.00","22.30",""
"59","S","22.30","23.59","H"
"62","S","0.00","7.30","H"
"62","P","7.30","17.30",""
"62","C","17.30","18.30",""
"62","W","18.30","5.30",""
"62","C","5.30","6.30",""
"62","P","6.30","7.00",""
"62","S","7.00","11.30","H"
"62","P","11.30","17.30",""
"62","C","17.30","18.30",""
"62","W","18.30","4.30",""
"62","C","4.30","5.30",""
"62","P","5.30","6.30",""
"62","S","6.30","12.30","H"
"62","P","12.30","17.30",""
"62","C","17.30","18.30",""
"62","W","18.30","4.30",""
"62","L","4.30","6.45",""
"62","S","4.35","6.40","A"
"62","C","6.45","7.45",""
"62","P","7.45","13.00",""
"62","S","13.00","17.15","H"
"62","P","17.15","17.30",""
"62","C","17.30","18.30",""
"62","W","18.30","2.45",""
"62","C","2.45","3.45",""
"62","P","3.45","4.15",""
"62","S","4.15","9.00","H"
"62","P","9.00","20.00",""
"62","C","20.00","21.00",""
"62","W","21.00","4.45",""
"62","C","4.45","5.15",""
"62","P","5.15","5.30",""
"62","S","5.30","10.00","H"
"62","P","10.00","10.45",""
"62","S","10.45","13.30","H"
"62","P","13.30","22.00",""
"62","S","22.00","8.30","H"
"62","P","8.30","17.30",""
"62","C","17.30","18.30",""
"62","W","18.30","2.15",""
"62","L","2.15","3.55",""
"62","S","2.15","3.50","A"
"62","C","3.55","5.00",""
"62","P","5.00","7.30",""
"62","S","7.30","12.30","H"
"62","P","12.30","17.30",""
"62","C","17.30","18.30",""
"62","W","18.30","3.30",""
"62","C","3.30","4.30",""
"62","P","4.30","5.30",""
"62","S","5.30","11.00","H"
"62","P","11.00","17.30",""
"62","C","17.30","18.30",""
"62","W","18.30","3.35",""
"62","C","3.35","4.35",""
"62","P","4.35","5.00",""
"62","S","5.00","10.30","H"
"62","P","10.30","17.30",""
"62","C","17.30","18.30",""
"62","W","18.30","5.30",""
"62","S","5.30","8.00","A"
"62","P","8.00","21.00",""
"62","S","21.00","8.30","H"
"62","P","8.30","22.30",""
"62","S","22.30","7.30","H"
"62","P","7.30","23.00",""
"62","S","23.00","8.30","H"
"62","P","8.30","17.30",""
"62","C","17.30","18.30",""
"62","W","18.30","23.59",""
"63","S","0.00","4.00","H"
"63","P","4.00","8.30",""
"63","S","8.30","11.05","H"
"63","C","11.05","13.08",""
"63","W","13.08","1.30",""
"63","P","1.30","2.00",""
"63","S","2.00","10.00","A"
"63","P","10.00","15.30",""
"63","S","15.30","20.15","A"
"63","P","20.15","22.15",""
"63","W","22.15","10.15",""
"63","L","10.15","10.45",""
"63","C","10.45","12.15",""
"63","S","12.15","17.00","H"
"63","P","17.00","23.00",""
"63","S","23.00","4.00","H"
"63","C","4.30","5.30",""
"63","S","5.30","8.00","H"
"63","P","8.00","8.30",""
"63","C","8.30","10.45",""
"63","W","10.45","23.48",""
"63","P","23.48","1.00",""
